Sales document,Customer_Number,Material,Pricing RC,RCDescription,Calendar Day,F8,$
953864675,3824043,8104753,120,Pricing Engine ZGPD,01/21/2019,1,520.22
953864675,3824043,2352062,120,Pricing Engine ZGPD,01/21/2019,2,198
953864675,3824043,2342038,120,Pricing Engine ZGPD,01/21/2019,0,0
953864675,3824043,2639541,120,Pricing Engine ZGPD,01/21/2019,0,0
953864675,3824043,2313671,120,Pricing Engine ZGPD,01/21/2019,0,0
953864675,3824043,2348784,120,Pricing Engine ZGPD,01/21/2019,0,0
953864675,3824043,8431404,120,Pricing Engine ZGPD,01/22/2019,1,0
953864675,3824043,2667937,120,Pricing Engine ZGPD,01/21/2019,0,0
953864675,3824043,2384807,120,Pricing Engine ZGPD,01/21/2019,0,0
953864675,3824043,8962560,120,Pricing Engine ZGPD,01/21/2019,1,592.61
903986375,3650446,8669647,367,Overwr Price Eng Man.Disc. - ZMAT,01/14/2019,-1,-127.26
973306375,3023231,2622501,120,Pricing Engine ZGPD,01/11/2019,20,1040.71
973306375,3023231,2665690,120,Pricing Engine ZGPD,01/11/2019,1,23.46
973309375,2363036,8431404,120,Pricing Engine ZGPD,01/14/2019,1,0
973309375,2363036,2340797,230,Agreement Netprice,01/14/2019,1200,1284
973234375,3036140,2261959,120,Pricing Engine ZGPD,01/22/2019,1,27.5
523162275,3426388,2317613,#,#,01/22/2019,1,0
523162275,3426388,2317293,#,#,01/22/2019,1,0
523162275,3426388,2632568,#,#,01/22/2019,1,0
523162275,3426388,2317619,#,#,01/22/2019,1,0
523162275,3426388,2315005,#,#,01/22/2019,1,0
439878275,3971093,2654771,120,Pricing Engine ZGPD,01/16/2019,15,477
439878275,3971093,2654771,120,Pricing Engine ZGPD,01/18/2019,0,0
401371275,2246148,8921990,#,#,01/10/2019,0,-3.78
953869275,3825552,2363983,120,Pricing Engine ZGPD,01/18/2019,6,80.56
973374275,3651710,8993392,230,Agreement Netprice,01/09/2019,1,938.09
973374275,3651710,8964831,230,Agreement Netprice,01/09/2019,1,1160.68
973374275,3651710,8194771,120,Pricing Engine ZGPD,01/10/2019,2,663.55
973374275,3651710,2631507,230,Agreement Netprice,01/09/2019,0,0
973374275,3651710,8969260,230,Agreement Netprice,01/09/2019,0,0
523804275,3671027,2396622,#,#,01/15/2019,1,0
973305275,3673765,8916256,120,Pricing Engine ZGPD,01/16/2019,1,259
973305275,3673765,2398776,120,Pricing Engine ZGPD,01/16/2019,0,0
973305275,3673765,2639541,120,Pricing Engine ZGPD,01/16/2019,0,0
973305275,3673765,2384809,120,Pricing Engine ZGPD,01/16/2019,0,0
973305275,3673765,2665695,120,Pricing Engine ZGPD,01/16/2019,0,0
973305275,3673765,2665690,120,Pricing Engine ZGPD,01/16/2019,0,0
973371875,3674748,2657101,120,Pricing Engine ZGPD,01/09/2019,0,0
973371875,3674748,8936070,120,Pricing Engine ZGPD,01/09/2019,1,466.53
973239875,2964474,2312865,120,Pricing Engine ZGPD,01/22/2019,1,1199
973374875,3659314,8976529,120,Pricing Engine ZGPD,01/09/2019,1,727.68
973374875,3659314,2301215,120,Pricing Engine ZGPD,01/09/2019,0,0
523875875,2223888,2384809,#,#,01/03/2019,1,0
439873175,3678323,2352007,230,Agreement Netprice,01/15/2019,40,373.2
973236975,3659395,2307686,120,Pricing Engine ZGPD,01/21/2019,0,0
973236975,3659395,8909509,120,Pricing Engine ZGPD,01/21/2019,2,268.88
439856975,2640777,8185065,230,Agreement Netprice,01/04/2019,1,217.82
439856975,2640777,8185060,120,Pricing Engine ZGPD,01/04/2019,1,1058.63
439859975,3657770,2302246,120,Pricing Engine ZGPD,01/09/2019,5,27
439859975,3657770,2311684,120,Pricing Engine ZGPD,01/09/2019,1,293
439859975,3657770,2302227,120,Pricing Engine ZGPD,01/09/2019,1,29
973358475,3674346,2622508,120,Pricing Engine ZGPD,01/03/2019,1,42.3
973261475,3655035,2600691,120,Pricing Engine ZGPD,01/17/2019,4000,529.63
973347475,3004581,2323916,120,Pricing Engine ZGPD,01/01/2019,0,0
973347475,3004581,2669482,363,Overwr Price Eng Cust.NP - Z001,01/01/2019,0,0
973347475,3004581,2337548,120,Pricing Engine ZGPD,01/01/2019,0,0
973347475,3004581,8980864,120,Pricing Engine ZGPD,01/01/2019,0,0
973347475,3004581,8913244,120,Pricing Engine ZGPD,01/01/2019,0,0
973347475,3004581,8916365,120,Pricing Engine ZGPD,01/01/2019,0,0
439857475,3675486,8948446,120,Pricing Engine ZGPD,01/11/2019,1,949
439857475,3675486,8941393,120,Pricing Engine ZGPD,01/11/2019,1,1059
439857475,3675486,2637043,230,Agreement Netprice,01/11/2019,2,339.2
439857475,3675486,2645878,120,Pricing Engine ZGPD,01/11/2019,0,0
439857475,3675486,2345311,120,Pricing Engine ZGPD,01/11/2019,0,0
439857475,3675486,2325675,120,Pricing Engine ZGPD,01/11/2019,0,0
439857475,3675486,2637097,120,Pricing Engine ZGPD,01/11/2019,2,497.32
439857475,3675486,2382280,120,Pricing Engine ZGPD,01/11/2019,0,0
401230475,2885220,2673146,#,#,01/22/2019,0,72.26
523802575,3080564,2666491,#,#,01/11/2019,1,0
523802575,3080564,2388204,#,#,01/11/2019,1,0
439853775,3654752,2622508,120,Pricing Engine ZGPD,01/07/2019,16,715.26
439847775,3829526,8107212,120,Pricing Engine ZGPD,01/02/2019,1,199
439847775,3829526,2637118,120,Pricing Engine ZGPD,01/02/2019,20,56.25
439847775,3829526,2622508,120,Pricing Engine ZGPD,01/02/2019,2,113.9
439847775,3829526,2363008,120,Pricing Engine ZGPD,01/02/2019,0,0
439847775,3829526,2665690,120,Pricing Engine ZGPD,01/02/2019,0,0
973303605,3533132,2349069,120,Pricing Engine ZGPD,01/11/2019,2,198
973303605,3533132,2345375,120,Pricing Engine ZGPD,01/11/2019,10,57.83
973234605,3679049,8431404,120,Pricing Engine ZGPD,01/22/2019,1,0
439847605,3679704,8964751,120,Pricing Engine ZGPD,01/11/2019,1,729.81
439847605,3679704,2613537,120,Pricing Engine ZGPD,01/11/2019,0,0
439852305,3657770,8931353,363,Overwr Price Eng Cust.NP - Z001,01/07/2019,2,3300
439852305,3657770,8957952,120,Pricing Engine ZGPD,01/07/2019,2,1478
439852305,3657770,2346228,120,Pricing Engine ZGPD,01/07/2019,0,0
439852305,3657770,2648639,363,Overwr Price Eng Cust.NP - Z001,01/07/2019,0,0
439852305,3657770,2398727,120,Pricing Engine ZGPD,01/07/2019,0,0
973378305,3679351,2363983,120,Pricing Engine ZGPD,01/09/2019,0,0
973378305,3679351,8184507,120,Pricing Engine ZGPD,01/09/2019,1,234.44
973378305,3679351,8986210,120,Pricing Engine ZGPD,01/09/2019,1,148.68
439847305,3657770,2680862,120,Pricing Engine ZGPD,01/02/2019,10,93.36
439847305,3657770,2612988,120,Pricing Engine ZGPD,01/02/2019,10,14.87
439847305,3657770,2328161,230,Agreement Netprice,01/02/2019,20,588.34
439847305,3657770,2665695,120,Pricing Engine ZGPD,01/02/2019,1,20.7
439847305,3657770,2657757,120,Pricing Engine ZGPD,01/02/2019,1,391.67
523877305,3659623,2369886,#,#,01/07/2019,1,0
523877305,3659623,2344423,#,#,01/07/2019,1,0
523877305,3659623,2672008,#,#,01/07/2019,1,0
523877305,3659623,2342340,#,#,01/07/2019,1,0
973300305,3658846,2664670,120,Pricing Engine ZGPD,01/15/2019,1,103.59
973268205,3384344,8460921,120,Pricing Engine ZGPD,01/21/2019,1,229
973268205,3384344,2639541,120,Pricing Engine ZGPD,01/21/2019,2,78
973268205,3384344,2384807,120,Pricing Engine ZGPD,01/21/2019,0,0
973358205,3884829,8986296,230,Agreement Netprice,01/08/2019,2,686.38
973358205,3884829,2363982,230,Agreement Netprice,01/08/2019,0,0
523875205,3674701,2344423,#,#,01/03/2019,1,0
523877205,3650378,2362276,#,#,01/09/2019,1,0
973233805,3044186,2613537,120,Pricing Engine ZGPD,01/21/2019,300,246.44
903922805,2386160,2351443,363,Overwr Price Eng Cust.NP - Z001,01/04/2019,-16,-1371.04
903922805,2386160,2350988,363,Overwr Price Eng Cust.NP - Z001,01/04/2019,-16,-570.88
973231805,3675925,2261332,120,Pricing Engine ZGPD,01/22/2019,0,0
973231805,3675925,8905611,120,Pricing Engine ZGPD,01/22/2019,1,243.8
973231805,3675925,2261620,120,Pricing Engine ZGPD,01/22/2019,0,0
973390805,3137867,2264512,120,Pricing Engine ZGPD,01/02/2019,1,43.23
523803105,3123581,2302717,#,#,01/07/2019,1,0
439851105,3675871,2363983,120,Pricing Engine ZGPD,01/08/2019,4,53.71
439859105,2932953,2302533,120,Pricing Engine ZGPD,01/09/2019,0,0
439859105,2932953,2304074,120,Pricing Engine ZGPD,01/09/2019,1,111
439879105,3672258,2305078,120,Pricing Engine ZGPD,01/18/2019,30,135.97
439879105,3672258,2622508,120,Pricing Engine ZGPD,01/18/2019,7,312.93
439855105,3672488,2313096,120,Pricing Engine ZGPD,01/10/2019,200,245.7
439853905,3654247,2639541,120,Pricing Engine ZGPD,01/04/2019,1,39
439853905,3654247,2384807,120,Pricing Engine ZGPD,01/04/2019,1,149
439872905,2219550,8986296,230,Agreement Netprice,01/16/2019,1,311
439872905,2219550,2363982,230,Agreement Netprice,01/16/2019,0,0
903989905,3673792,2363988,120,Pricing Engine ZGPD,01/17/2019,-6,-2021.67
973373405,2309055,8986296,230,Agreement Netprice,01/09/2019,10,2802.1
973373405,2309055,2363982,230,Agreement Netprice,01/09/2019,0,0
903928405,3676303,8955522,120,Pricing Engine ZGPD,01/07/2019,-2,-2197.98
903928405,3676303,8955522,367,Overwr Price Eng Man.Disc. - ZMAT,01/07/2019,2,1998
903928405,3676303,2639541,120,Pricing Engine ZGPD,01/07/2019,0,0
903928405,3676303,2639541,367,Overwr Price Eng Man.Disc. - ZMAT,01/07/2019,0,0
903928405,3676303,2343429,120,Pricing Engine ZGPD,01/07/2019,0,0
903928405,3676303,2343429,367,Overwr Price Eng Man.Disc. - ZMAT,01/07/2019,0,0
903928405,3676303,2384807,120,Pricing Engine ZGPD,01/07/2019,0,0
903928405,3676303,2384807,367,Overwr Price Eng Man.Disc. - ZMAT,01/07/2019,0,0
903921405,3655451,2328163,120,Pricing Engine ZGPD,01/08/2019,-8,-358.64
903921405,3655451,8909518,120,Pricing Engine ZGPD,01/08/2019,-2,-346.82
903921405,3655451,2305000,120,Pricing Engine ZGPD,01/08/2019,0,0
973356505,3676746,2637116,120,Pricing Engine ZGPD,01/02/2019,120,226.19
973356505,3676746,2622503,120,Pricing Engine ZGPD,01/02/2019,3,134.11
439874505,3654789,8621764,120,Pricing Engine ZGPD,01/21/2019,2,522
973300505,2824535,2686626,120,Pricing Engine ZGPD,01/16/2019,0,0
973300505,2824535,8171330,120,Pricing Engine ZGPD,01/16/2019,1,809.08
523166705,3671102,2344957,#,#,01/18/2019,1,0
523166705,3671102,2615680,#,#,01/18/2019,1,112.58
439876705,3673916,2602654,120,Pricing Engine ZGPD,01/15/2019,1,40.25
523874705,3319945,2344423,#,#,01/02/2019,1,0
523874705,3319945,2396622,#,#,01/02/2019,1,0
953863005,3064559,2337548,120,Pricing Engine ZGPD,01/15/2019,25,1328.93
953863005,3064559,2318575,363,Overwr Price Eng Cust.NP - Z001,01/15/2019,50,3250
973358005,3676693,2661570,120,Pricing Engine ZGPD,01/04/2019,2,510
439845005,3655891,8986296,230,Agreement Netprice,01/02/2019,5,1299.9
439845005,3655891,2363982,230,Agreement Netprice,01/02/2019,0,0
973267005,2832202,2312493,363,Overwr Price Eng Cust.NP - Z001,01/18/2019,1,600
973267005,2832202,8104708,363,Overwr Price Eng Cust.NP - Z001,01/18/2019,2,1260
439876667,2674209,2656049,120,Pricing Engine ZGPD,01/14/2019,24000,427.33
973342667,3102327,8105351,230,Agreement Netprice,01/03/2019,2,2980
973342667,3102327,2651254,230,Agreement Netprice,01/03/2019,0,0
401234667,2625086,8911525,#,#,01/21/2019,0,1231.26
439876367,3659917,2362301,230,Agreement Netprice,01/14/2019,0,0
439876367,3659917,2362301,363,Overwr Price Eng Cust.NP - Z001,01/14/2019,0,0
439876367,3659917,8987324,230,Agreement Netprice,01/14/2019,1,1905.74
439876367,3659917,8431405,120,Pricing Engine ZGPD,01/14/2019,1,0
439876367,3659917,2369405,230,Agreement Netprice,01/14/2019,0,0
439876367,3659917,2369405,363,Overwr Price Eng Cust.NP - Z001,01/14/2019,0,0
439876367,3659917,8987320,363,Overwr Price Eng Cust.NP - Z001,01/14/2019,1,2459.76
439876367,3659917,2366090,230,Agreement Netprice,01/14/2019,0,0
439876367,3659917,2336070,363,Overwr Price Eng Cust.NP - Z001,01/14/2019,0,0
973263367,2614080,8431404,120,Pricing Engine ZGPD,01/16/2019,1,0
973303367,3676156,2363982,230,Agreement Netprice,01/11/2019,0,0
973303367,3676156,8986292,230,Agreement Netprice,01/11/2019,1,726.1
903982367,3674087,2305634,120,Pricing Engine ZGPD,01/15/2019,-1,-179
903982367,3674087,2302414,120,Pricing Engine ZGPD,01/15/2019,0,0
973352367,3673272,2616031,120,Pricing Engine ZGPD,01/03/2019,1,218.93
523801367,3603335,2344423,#,#,01/14/2019,1,0
523801367,3603335,2328449,#,#,01/14/2019,1,0
439875367,3165985,8948443,230,Agreement Netprice,01/22/2019,1,687.94
439875367,3165985,2645878,230,Agreement Netprice,01/22/2019,0,0
439875367,3165985,2345319,230,Agreement Netprice,01/22/2019,0,0
439853267,3310162,2373621,120,Pricing Engine ZGPD,01/04/2019,0,0
439853267,3310162,8902411,120,Pricing Engine ZGPD,01/04/2019,1,2099
439853267,3310162,2654004,120,Pricing Engine ZGPD,01/04/2019,0,0
439853267,3310162,2655055,120,Pricing Engine ZGPD,01/04/2019,1,31
439853267,3310162,2677960,120,Pricing Engine ZGPD,01/04/2019,0,0
973372267,3651737,2323942,120,Pricing Engine ZGPD,01/09/2019,5,41.5
973372267,3651737,2323874,120,Pricing Engine ZGPD,01/09/2019,1,42.25
973378267,2269605,2314065,310,Overwr Price Eng Warranty,01/08/2019,1,0
973267267,3675354,2328163,120,Pricing Engine ZGPD,01/21/2019,1,47.83
439874867,3659826,2302526,120,Pricing Engine ZGPD,01/21/2019,0,0
439874867,3659826,2304043,120,Pricing Engine ZGPD,01/21/2019,1,175
439874867,3659826,2304049,120,Pricing Engine ZGPD,01/21/2019,1,292
439874867,3659826,2302534,120,Pricing Engine ZGPD,01/21/2019,0,0
523877867,3123581,2301284,#,#,01/04/2019,1,0
439873167,3786422,2650528,120,Pricing Engine ZGPD,01/15/2019,6,139.97
523168167,3671027,2315005,#,#,01/22/2019,1,0
523803967,2609815,2645298,#,#,01/09/2019,1,1
523803967,2609815,2654381,#,#,01/09/2019,1,75
523803967,2609815,2654801,#,#,01/09/2019,1,184
523803967,2609815,2618110,#,#,01/09/2019,1,4
973351967,3658938,2362273,363,Overwr Price Eng Cust.NP - Z001,01/10/2019,2,2
973351967,3658938,8998969,363,Overwr Price Eng Cust.NP - Z001,01/07/2019,1,10
973351967,3658938,2363299,363,Overwr Price Eng Cust.NP - Z001,01/07/2019,0,0
973351967,3658938,2394235,363,Overwr Price Eng Cust.NP - Z001,01/10/2019,1200,255.84
973371967,3678119,8104156,120,Pricing Engine ZGPD,01/09/2019,2,1527.36
973371967,3678119,2622503,120,Pricing Engine ZGPD,01/09/2019,0,0
973371967,3678119,2363008,120,Pricing Engine ZGPD,01/09/2019,0,0
973371967,3678119,8107831,120,Pricing Engine ZGPD,01/09/2019,4,449.75
973371967,3678119,2665695,120,Pricing Engine ZGPD,01/09/2019,5,87.94
973371967,3678119,2665690,120,Pricing Engine ZGPD,01/09/2019,0,0
973309967,3157202,2307622,120,Pricing Engine ZGPD,01/15/2019,20,40.6
973264967,3650185,2622508,120,Pricing Engine ZGPD,01/21/2019,12,536.45
439875967,3655817,2333273,120,Pricing Engine ZGPD,01/22/2019,0,0
439875967,3655817,2369405,120,Pricing Engine ZGPD,01/22/2019,0,0
439875967,3655817,8980140,120,Pricing Engine ZGPD,01/22/2019,1,190.93
973233467,3678251,2394803,120,Pricing Engine ZGPD,01/22/2019,1000,234.52
973375467,2654357,2363988,230,Agreement Netprice,01/10/2019,0,0
973375467,2654357,8986248,230,Agreement Netprice,01/10/2019,1,3717.9
973375467,2654357,8969260,230,Agreement Netprice,01/10/2019,0,0
439857467,3314832,8964114,230,Agreement Netprice,01/11/2019,1,1477.92
439857467,3314832,8969260,230,Agreement Netprice,01/11/2019,0,0
973390467,3655038,2261620,230,Agreement Netprice,01/07/2019,100,55
903988567,3748815,2613537,120,Pricing Engine ZGPD,01/16/2019,-600,-517.52
401304567,3676474,8941498,#,#,01/15/2019,0,388.24
401304567,3676474,2330348,#,#,01/15/2019,0,49.24
401304567,3676474,2659431,#,#,01/15/2019,0,508.28
401304567,3676474,8991885,#,#,01/15/2019,0,287.98
401304567,3676474,8957775,#,#,01/15/2019,0,163.31
401304567,3676474,2360720,#,#,01/15/2019,0,180.03
401304567,3676474,8105540,#,#,01/15/2019,0,45.61
973307567,3756758,2313606,363,Overwr Price Eng Cust.NP - Z001,01/15/2019,0,0
973307567,3756758,2310706,363,Overwr Price Eng Cust.NP - Z001,01/15/2019,0,0
973307567,3756758,2632568,363,Overwr Price Eng Cust.NP - Z001,01/15/2019,0,0
973307567,3756758,2639541,363,Overwr Price Eng Cust.NP - Z001,01/15/2019,0,0
973307567,3756758,2384129,363,Overwr Price Eng Cust.NP - Z001,01/15/2019,0,0
973307567,3756758,8949234,363,Overwr Price Eng Cust.NP - Z001,01/15/2019,2,900
973307567,3756758,2310517,363,Overwr Price Eng Cust.NP - Z001,01/15/2019,0,0
973307567,3756758,2310510,363,Overwr Price Eng Cust.NP - Z001,01/15/2019,0,0
973307567,3756758,2310590,363,Overwr Price Eng Cust.NP - Z001,01/15/2019,0,0
973307567,3756758,2382840,363,Overwr Price Eng Cust.NP - Z001,01/15/2019,0,0
973350567,3165985,2680210,120,Pricing Engine ZGPD,01/08/2019,12,121.49
973233767,3654984,2680206,120,Pricing Engine ZGPD,01/22/2019,0,0
973233767,3654984,8104043,120,Pricing Engine ZGPD,01/21/2019,1,415.06
973233767,3654984,2649252,120,Pricing Engine ZGPD,01/22/2019,0,0
973233767,3654984,8104048,120,Pricing Engine ZGPD,01/21/2019,1,106.97
973233767,3654984,8933794,120,Pricing Engine ZGPD,01/22/2019,1,1736.66
973233767,3654984,2651254,120,Pricing Engine ZGPD,01/21/2019,0,0
973233767,3654984,2656045,120,Pricing Engine ZGPD,01/22/2019,0,0
973233767,3654984,8431405,120,Pricing Engine ZGPD,01/21/2019,1,0
973233767,3654984,8933797,120,Pricing Engine ZGPD,01/22/2019,1,1753.18
973233767,3654984,8969260,120,Pricing Engine ZGPD,01/22/2019,0,0
973233767,3654984,2656040,120,Pricing Engine ZGPD,01/22/2019,0,0
439873767,3040479,8104076,120,Pricing Engine ZGPD,01/15/2019,1,120.14
439873767,3040479,2651253,120,Pricing Engine ZGPD,01/15/2019,0,0
439873767,3040479,2671242,120,Pricing Engine ZGPD,01/15/2019,1,219
439873767,3040479,8105680,120,Pricing Engine ZGPD,01/15/2019,1,178.81
973262767,2369410,2686626,230,Agreement Netprice,01/17/2019,0,0
973262767,2369410,2363983,230,Agreement Netprice,01/17/2019,0,0
973262767,2369410,8171330,230,Agreement Netprice,01/17/2019,4,1999.76
973262767,2369410,8986210,230,Agreement Netprice,01/17/2019,1,91.44
973232767,3678287,2637013,120,Pricing Engine ZGPD,01/21/2019,0,0
973232767,3678287,8105803,120,Pricing Engine ZGPD,01/21/2019,5,1230.59
973232767,3678287,8431405,120,Pricing Engine ZGPD,01/21/2019,1,0
439874767,3747026,2622508,120,Pricing Engine ZGPD,01/21/2019,4,227.8
903987767,3655571,2328163,120,Pricing Engine ZGPD,01/21/2019,-4,-191.31
523878067,3659582,2239906,#,#,01/08/2019,1,33.87
523878067,3659582,2349374,#,#,01/08/2019,1,83.99
523808067,3678193,2607923,#,#,01/11/2019,1,0
439855067,3672073,2328163,230,Agreement Netprice,01/11/2019,15,447.6
439855067,3672073,2651473,230,Agreement Netprice,01/11/2019,2,146.28
439855067,3672073,2665695,120,Pricing Engine ZGPD,01/11/2019,1,20.7
973232637,3577820,2332541,120,Pricing Engine ZGPD,01/22/2019,4,151.1
973232637,3577820,2697320,120,Pricing Engine ZGPD,01/22/2019,400,142.85
973378637,3713275,2327233,120,Pricing Engine ZGPD,01/08/2019,5000,1192.52
973377637,3657770,2328163,120,Pricing Engine ZGPD,01/11/2019,5,226.19
973377637,3657770,8107213,120,Pricing Engine ZGPD,01/11/2019,1,125.52
973377637,3657770,2363008,120,Pricing Engine ZGPD,01/11/2019,0,0
973377637,3657770,2665695,120,Pricing Engine ZGPD,01/11/2019,0,0
401233337,3673826,2639541,501,Customer - Material,01/18/2019,1,38.16
401233337,3673826,2384807,507,Customer,01/18/2019,1,149
973373337,3651978,2321969,120,Pricing Engine ZGPD,01/08/2019,0,0
973373337,3651978,2349225,120,Pricing Engine ZGPD,01/08/2019,0,0
973373337,3651978,8460985,120,Pricing Engine ZGPD,01/08/2019,1,1199
973373337,3651978,2384980,120,Pricing Engine ZGPD,01/08/2019,0,0
973232337,3674234,8985142,120,Pricing Engine ZGPD,01/22/2019,1,1037.3
973232337,3674234,2363008,120,Pricing Engine ZGPD,01/22/2019,0,0
973232337,3674234,2328161,120,Pricing Engine ZGPD,01/22/2019,0,0
973232337,3674234,2328161,230,Agreement Netprice,01/22/2019,20,653
973232337,3674234,2665695,120,Pricing Engine ZGPD,01/22/2019,0,0
953205337,3658938,2363983,230,Agreement Netprice,01/08/2019,0,0
953205337,3658938,8986210,230,Agreement Netprice,01/08/2019,2,225.28
973307337,3673765,2311616,120,Pricing Engine ZGPD,01/16/2019,1,89.5
973307337,3673765,8991116,120,Pricing Engine ZGPD,01/16/2019,1,119
973307337,3673765,2362078,120,Pricing Engine ZGPD,01/16/2019,1,62.1
973307337,3673765,2659431,120,Pricing Engine ZGPD,01/16/2019,0,0
973307337,3673765,2380149,120,Pricing Engine ZGPD,01/16/2019,0,0
439853237,3674151,2622508,230,Agreement Netprice,01/04/2019,0,0
439853237,3674151,2363008,230,Agreement Netprice,01/04/2019,0,0
439853237,3674151,8104905,230,Agreement Netprice,01/04/2019,2,1108.7
439853237,3674151,8104907,230,Agreement Netprice,01/04/2019,1,572
439853237,3674151,2665690,230,Agreement Netprice,01/04/2019,0,0
973354237,3023231,2657101,120,Pricing Engine ZGPD,01/04/2019,8,164.23
